date,state,syndrome,cases_reported,population_coverage,data_source,incidence_rate,cases_7d_avg,pct_change,source,symptom_category,tweet_count,temperature,humidity,air_quality,cases_risk,twitter_risk,composite_risk,risk_level
2025-10-16,FL,RESPIRATORY,1378.0,100000.0,Clinical,1378.0,1280.857142857143,0.0715396578538103,clinical,,,,,,0.3084844414595926,,,
2025-10-17,FL,RESPIRATORY,1289.0,100000.0,Clinical,1289.0,1284.7142857142858,-0.0645863570391872,clinical,,,,,,0.28856055518244905,,,
2025-10-18,FL,RESPIRATORY,1265.0,100000.0,Clinical,1265.0,1284.428571428571,-0.0186190845616757,clinical,,,,,,0.28318782180434293,,,
2025-10-19,FL,RESPIRATORY,1401.0,100000.0,Clinical,1401.0,1307.0,0.1075098814229249,clinical,,,,,,0.31363331094694424,,,
2025-10-20,FL,RESPIRATORY,1317.0,100000.0,Clinical,1317.0,1311.428571428571,-0.0599571734475374,clinical,,,,,,0.29482874412357285,,,
2025-10-21,FL,RESPIRATORY,1357.0,100000.0,Clinical,1357.0,1327.571428571429,0.0303720577069095,clinical,,,,,,0.30378329975374974,,,
2025-10-22,FL,RESPIRATORY,1247.0,100000.0,Clinical,1247.0,1322.0,-0.0810611643330877,clinical,,,,,,0.27915827177076336,,,
2025-10-23,FL,RESPIRATORY,1324.0,100000.0,Clinical,1324.0,1314.2857142857142,0.0617481956696071,clinical,,,,,,0.2963957913588538,,,
2025-10-24,FL,RESPIRATORY,1340.0,100000.0,Clinical,1340.0,1321.571428571429,0.012084592145015,clinical,,,,,,0.29997761361092457,,,
2025-10-25,FL,RESPIRATORY,1368.0,100000.0,Clinical,1368.0,1336.2857142857142,0.0208955223880598,clinical,,,,,,0.30624580255204836,,,
2025-10-26,FL,RESPIRATORY,1349.0,100000.0,Clinical,1349.0,1328.857142857143,-0.0138888888888888,clinical,,,,,,0.3019923886277143,,,
2025-10-27,FL,RESPIRATORY,1287.0,100000.0,Clinical,1287.0,1324.571428571429,-0.0459599703484062,clinical,,,,,,0.28811282740094024,,,
2025-10-28,FL,RESPIRATORY,1344.0,100000.0,Clinical,1344.0,1322.7142857142858,0.0442890442890442,clinical,,,,,,0.30087306917394224,,,
2025-10-29,FL,RESPIRATORY,1362.0,100000.0,Clinical,1362.0,1339.142857142857,0.0133928571428572,clinical,,,,,,0.3049026192075218,,,
2025-10-30,FL,RESPIRATORY,1418.0,100000.0,Clinical,1418.0,1352.571428571429,0.0411160058737152,clinical,,,,,,0.3174389970897694,,,
2025-10-31,FL,RESPIRATORY,1431.0,100000.0,Clinical,1431.0,1365.571428571429,0.0091678420310297,clinical,,,,,,0.3203492276695769,,,
2025-11-01,FL,RESPIRATORY,1403.0,100000.0,Clinical,1403.0,1370.571428571429,-0.0195667365478686,clinical,,,,,,0.3140810387284531,,,
2025-11-02,FL,RESPIRATORY,1464.0,100000.0,Clinical,1464.0,1387.0,0.0434782608695651,clinical,,,,,,0.3277367360644728,,,
2025-11-03,FL,RESPIRATORY,1425.0,100000.0,Clinical,1425.0,1406.7142857142858,-0.026639344262295,clinical,,,,,,0.31900604432505036,,,
2025-11-04,FL,RESPIRATORY,1410.0,100000.0,Clinical,1410.0,1416.142857142857,-0.0105263157894737,clinical,,,,,,0.31564808596373406,,,
2025-11-05,FL,RESPIRATORY,1467.0,100000.0,Clinical,1467.0,1431.142857142857,0.0404255319148936,clinical,,,,,,0.32840832773673606,,,
2025-11-06,FL,RESPIRATORY,1477.0,100000.0,Clinical,1477.0,1439.571428571429,0.0068166325835037,clinical,,,,,,0.3306469666442803,,,
2025-11-07,FL,RESPIRATORY,1496.0,100000.0,Clinical,1496.0,1448.857142857143,0.0128639133378469,clinical,,,,,,0.33490038056861426,,,
2025-11-08,FL,RESPIRATORY,1526.0,100000.0,Clinical,1526.0,1466.428571428571,0.0200534759358288,clinical,,,,,,0.34161629729124693,,,
2025-11-09,FL,RESPIRATORY,1539.0,100000.0,Clinical,1539.0,1477.142857142857,0.0085190039318479,clinical,,,,,,0.3445265278710544,,,
2025-11-10,FL,RESPIRATORY,1441.0,100000.0,Clinical,1441.0,1479.428571428571,-0.0636777128005198,clinical,,,,,,0.32258786657712113,,,
2025-11-11,FL,RESPIRATORY,1556.0,100000.0,Clinical,1556.0,1500.2857142857142,0.0798056904927133,clinical,,,,,,0.34833221401387954,,,
2025-11-12,FL,RESPIRATORY,1616.0,100000.0,Clinical,1616.0,1521.571428571429,0.038560411311054,clinical,,,,,,0.36176404745914487,,,
2025-11-13,FL,RESPIRATORY,1635.0,100000.0,Clinical,1635.0,1544.142857142857,0.0117574257425743,clinical,,,,,,0.36601746138347885,,,
2025-11-14,FL,RESPIRATORY,1633.0,100000.0,Clinical,1633.0,1563.7142857142858,-0.001223241590214,clinical,,,,,,0.36556973360197,,,
2025-11-15,FL,RESPIRATORY,1547.0,100000.0,Clinical,1547.0,1566.7142857142858,-0.0526638089406,clinical,,,,,,0.3463174389970898,,,
2025-11-16,FL,RESPIRATORY,1672.0,100000.0,Clinical,1671.9999999999998,1585.7142857142858,0.0808015513897866,clinical,,,,,,0.3743004253413924,,,
2025-11-17,FL,RESPIRATORY,1644.0,100000.0,Clinical,1644.0,1614.7142857142858,-0.0167464114832536,clinical,,,,,,0.36803223640026866,,,
2025-11-18,FL,RESPIRATORY,1640.0,100000.0,Clinical,1640.0000000000002,1626.7142857142858,-0.0024330900243308,clinical,,,,,,0.36713678083725093,,,
2025-11-19,FL,RESPIRATORY,1728.0,100000.0,Clinical,1728.0,1642.7142857142858,0.0536585365853659,clinical,,,,,,0.38683680322364,,,
2025-11-20,FL,RESPIRATORY,1654.0,100000.0,Clinical,1654.0,1645.428571428571,-0.042824074074074,clinical,,,,,,0.37027087530781283,,,
2025-11-21,FL,RESPIRATORY,1686.0,100000.0,Clinical,1686.0,1653.0,0.0193470374848852,clinical,,,,,,0.3774345198119543,,,
2025-11-22,FL,RESPIRATORY,1671.0,100000.0,Clinical,1671.0,1670.7142857142858,-0.0088967971530249,clinical,,,,,,0.374076561450638,,,
2025-11-23,FL,RESPIRATORY,1776.0,100000.0,Clinical,1776.0000000000002,1685.571428571429,0.0628366247755833,clinical,,,,,,0.39758226997985224,,,
2025-11-24,FL,RESPIRATORY,1791.0,100000.0,Clinical,1790.9999999999998,1706.571428571429,0.008445945945946,clinical,,,,,,0.40094022834116855,,,
2025-07-28,GA,COVID,573.0,100000.0,Clinical,573.0,573.0,,clinical,,,,,,0.12827400940228342,,,
2025-07-29,GA,COVID,613.0,100000.0,Clinical,613.0,593.0,0.0698080279232111,clinical,,,,,,0.13722856503246025,,,
2025-07-30,GA,COVID,644.0,100000.0,Clinical,644.0,610.0,0.0505709624796084,clinical,,,,,,0.14416834564584732,,,
2025-07-31,GA,COVID,646.0,100000.0,Clinical,646.0,619.0,0.0031055900621117,clinical,,,,,,0.14461607342735616,,,
2025-08-01,GA,COVID,581.0,100000.0,Clinical,581.0,611.4,-0.1006191950464396,clinical,,,,,,0.13006492052831878,,,
2025-08-02,GA,COVID,583.0,100000.0,Clinical,583.0,606.6666666666666,0.0034423407917383,clinical,,,,,,0.13051264830982762,,,
2025-08-03,GA,COVID,551.0,100000.0,Clinical,551.0,598.7142857142857,-0.0548885077186963,clinical,,,,,,0.12334900380568614,,,
2025-08-04,GA,COVID,570.0,100000.0,Clinical,570.0,598.2857142857143,0.0344827586206897,clinical,,,,,,0.12760241773002015,,,
2025-08-05,GA,COVID,552.0,100000.0,Clinical,552.0,589.5714285714286,-0.031578947368421,clinical,,,,,,0.12357286769644056,,,
2025-08-06,GA,COVID,555.0,100000.0,Clinical,555.0,576.8571428571429,0.0054347826086955,clinical,,,,,,0.12424445936870383,,,
2025-08-07,GA,COVID,525.0,100000.0,Clinical,525.0,559.5714285714286,-0.054054054054054,clinical,,,,,,0.11752854264607118,,,
2025-08-08,GA,COVID,532.0,100000.0,Clinical,532.0,552.5714285714286,0.0133333333333334,clinical,,,,,,0.11909558988135213,,,
2025-08-09,GA,COVID,502.0,100000.0,Clinical,502.0,541.0,-0.0563909774436089,clinical,,,,,,0.1123796731587195,,,
2025-08-10,GA,COVID,552.0,100000.0,Clinical,552.0,541.1428571428571,0.0996015936254979,clinical,,,,,,0.12357286769644056,,,
2025-08-11,GA,COVID,577.0,100000.0,Clinical,577.0,542.1428571428571,0.0452898550724638,clinical,,,,,,0.1291694649653011,,,
2025-08-12,GA,COVID,547.0,100000.0,Clinical,547.0,541.4285714285714,-0.0519930675909878,clinical,,,,,,0.12245354824266846,,,
2025-08-13,GA,COVID,536.0,100000.0,Clinical,536.0,538.7142857142857,-0.020109689213894,clinical,,,,,,0.11999104544436982,,,
2025-08-14,GA,COVID,527.0,100000.0,Clinical,527.0,539.0,-0.0167910447761193,clinical,,,,,,0.11797627042758004,,,
2025-08-15,GA,COVID,522.0,100000.0,Clinical,522.0,537.5714285714286,-0.0094876660341556,clinical,,,,,,0.11685695097380792,,,
2025-08-16,GA,COVID,500.0,100000.0,Clinical,500.0,537.2857142857143,-0.0421455938697318,clinical,,,,,,0.11193194537721066,,,
2025-08-17,GA,COVID,513.0,100000.0,Clinical,513.0,531.7142857142857,0.026,clinical,,,,,,0.11484217595701814,,,
2025-08-18,GA,COVID,537.0,100000.0,Clinical,537.0,526.0,0.0467836257309941,clinical,,,,,,0.12021490933512424,,,
2025-08-19,GA,COVID,465.0,100000.0,Clinical,465.0,514.2857142857143,-0.1340782122905027,clinical,,,,,,0.10409670920080591,,,
2025-08-20,GA,COVID,474.0,100000.0,Clinical,474.00000000000006,505.4285714285714,0.0193548387096773,clinical,,,,,,0.1061114842175957,,,
2025-08-21,GA,COVID,477.0,100000.0,Clinical,477.0,498.2857142857143,0.0063291139240506,clinical,,,,,,0.10678307588985897,,,
2025-08-22,GA,COVID,495.0,100000.0,Clinical,495.00000000000006,494.4285714285714,0.0377358490566037,clinical,,,,,,0.11081262592343855,,,
2025-08-23,GA,COVID,457.0,100000.0,Clinical,457.0,488.2857142857143,-0.0767676767676768,clinical,,,,,,0.10230579807477054,,,
2025-08-24,GA,COVID,453.0,100000.0,Clinical,453.0,479.7142857142857,-0.0087527352297592,clinical,,,,,,0.10141034251175285,,,
2025-08-25,GA,COVID,482.0,100000.0,Clinical,482.0,471.8571428571428,0.0640176600441502,clinical,,,,,,0.10790239534363107,,,
2025-08-26,GA,COVID,451.0,100000.0,Clinical,451.0,469.8571428571428,-0.0643153526970954,clinical,,,,,,0.10096261473024401,,,
2025-08-27,GA,COVID,480.0,100000.0,Clinical,480.0,470.7142857142857,0.06430155210643,clinical,,,,,,0.10745466756212223,,,
2025-08-28,GA,COVID,466.0,100000.0,Clinical,466.0,469.1428571428572,-0.0291666666666666,clinical,,,,,,0.10432057309156033,,,
2025-08-29,GA,COVID,471.0,100000.0,Clinical,471.0,465.7142857142857,0.0107296137339056,clinical,,,,,,0.10543989254533244,,,
2025-08-30,GA,COVID,502.0,100000.0,Clinical,502.0,472.1428571428572,0.0658174097664543,clinical,,,,,,0.1123796731587195,,,
2025-08-31,GA,COVID,423.0,100000.0,Clinical,423.0,467.8571428571428,-0.1573705179282868,clinical,,,,,,0.09469442578912021,,,
2025-09-01,GA,COVID,482.0,100000.0,Clinical,482.0,467.8571428571428,0.1394799054373523,clinical,,,,,,0.10790239534363107,,,
2025-09-02,GA,COVID,450.0,100000.0,Clinical,450.0,467.7142857142857,-0.0663900414937759,clinical,,,,,,0.10073875083948959,,,
2025-09-03,GA,COVID,459.0,100000.0,Clinical,459.00000000000006,464.7142857142857,0.02,clinical,,,,,,0.10275352585627938,,,
2025-09-04,GA,COVID,462.0,100000.0,Clinical,462.0,464.1428571428572,0.0065359477124182,clinical,,,,,,0.10342511752854265,,,
2025-09-05,GA,COVID,440.0,100000.0,Clinical,440.0,459.7142857142857,-0.0476190476190476,clinical,,,,,,0.09850011193194538,,,
2025-09-06,GA,COVID,448.0,100000.0,Clinical,448.0,452.0,0.018181818181818,clinical,,,,,,0.10029102305798075,,,
2025-09-07,GA,COVID,436.0,100000.0,Clinical,436.0,453.8571428571428,-0.0267857142857143,clinical,,,,,,0.09760465636892769,,,
2025-09-08,GA,COVID,427.0,100000.0,Clinical,427.00000000000006,446.0,-0.0206422018348624,clinical,,,,,,0.0955898813521379,,,
2025-09-09,GA,COVID,457.0,100000.0,Clinical,457.0,447.0,0.0702576112412178,clinical,,,,,,0.10230579807477054,,,
2025-09-10,GA,COVID,449.0,100000.0,Clinical,449.0,445.57142857142856,-0.0175054704595185,clinical,,,,,,0.10051488694873517,,,
2025-09-11,GA,COVID,468.0,100000.0,Clinical,468.0,446.4285714285714,0.042316258351893,clinical,,,,,,0.10476830087306917,,,
2025-09-12,GA,COVID,403.0,100000.0,Clinical,403.0,441.1428571428572,-0.1388888888888888,clinical,,,,,,0.09021714797403178,,,
2025-09-13,GA,COVID,433.0,100000.0,Clinical,433.0,439.0,0.0744416873449131,clinical,,,,,,0.09693306469666443,,,
2025-09-14,GA,COVID,409.0,100000.0,Clinical,409.0,435.1428571428572,-0.0554272517321016,clinical,,,,,,0.09156033131855831,,,
2025-09-15,GA,COVID,424.0,100000.0,Clinical,424.0,434.7142857142857,0.0366748166259167,clinical,,,,,,0.09491828967987463,,,
2025-09-16,GA,COVID,400.0,100000.0,Clinical,400.0,426.57142857142856,-0.0566037735849056,clinical,,,,,,0.08954555630176853,,,
2025-09-17,GA,COVID,427.0,100000.0,Clinical,427.00000000000006,423.4285714285714,0.0674999999999999,clinical,,,,,,0.0955898813521379,,,
2025-09-18,GA,COVID,407.0,100000.0,Clinical,407.0,414.7142857142857,-0.0468384074941452,clinical,,,,,,0.09111260353704947,,,
2025-09-19,GA,COVID,409.0,100000.0,Clinical,409.0,415.57142857142856,0.0049140049140048,clinical,,,,,,0.09156033131855831,,,
2025-09-20,GA,COVID,425.0,100000.0,Clinical,425.00000000000006,414.4285714285714,0.0391198044009779,clinical,,,,,,0.09514215357062905,,,
2025-09-21,GA,COVID,389.0,100000.0,Clinical,389.0,411.57142857142856,-0.0847058823529411,clinical,,,,,,0.08708305350346988,,,
2025-09-22,GA,COVID,420.0,100000.0,Clinical,420.0,411.0,0.0796915167095115,clinical,,,,,,0.09402283411685695,,,
2025-09-23,GA,COVID,387.0,100000.0,Clinical,387.0,409.1428571428572,-0.0785714285714286,clinical,,,,,,0.08663532572196105,,,
2025-09-24,GA,COVID,414.0,100000.0,Clinical,414.0,407.2857142857143,0.069767441860465,clinical,,,,,,0.09267965077233042,,,
2025-09-25,GA,COVID,380.0,100000.0,Clinical,380.0,403.4285714285714,-0.0821256038647343,clinical,,,,,,0.0850682784866801,,,
2025-09-26,GA,COVID,414.0,100000.0,Clinical,414.0,404.1428571428572,0.0894736842105263,clinical,,,,,,0.09267965077233042,,,
2025-09-27,GA,COVID,409.0,100000.0,Clinical,409.0,401.8571428571428,-0.0120772946859903,clinical,,,,,,0.09156033131855831,,,
2025-09-28,GA,COVID,400.0,100000.0,Clinical,400.0,403.4285714285714,-0.0220048899755501,clinical,,,,,,0.08954555630176853,,,
2025-09-29,GA,COVID,408.0,100000.0,Clinical,408.00000000000006,401.7142857142857,0.02,clinical,,,,,,0.0913364674278039,,,
2025-09-30,GA,COVID,387.0,100000.0,Clinical,387.0,401.7142857142857,-0.0514705882352941,clinical,,,,,,0.08663532572196105,,,
2025-10-01,GA,COVID,411.0,100000.0,Clinical,411.0,401.2857142857143,0.0620155038759691,clinical,,,,,,0.09200805910006717,,,
2025-10-02,GA,COVID,425.0,100000.0,Clinical,425.00000000000006,407.7142857142857,0.0340632603406325,clinical,,,,,,0.09514215357062905,,,
2025-10-03,GA,COVID,375.0,100000.0,Clinical,375.0,402.1428571428572,-0.1176470588235294,clinical,,,,,,0.08394895903290799,,,
2025-10-04,GA,COVID,442.0,100000.0,Clinical,442.00000000000006,406.8571428571428,0.1786666666666667,clinical,,,,,,0.09894783971345422,,,
2025-10-05,GA,COVID,427.0,100000.0,Clinical,427.00000000000006,410.7142857142857,-0.0339366515837104,clinical,,,,,,0.0955898813521379,,,
2025-10-06,GA,COVID,403.0,100000.0,Clinical,403.0,410.0,-0.0562060889929741,clinical,,,,,,0.09021714797403178,,,
2025-10-07,GA,COVID,399.0,100000.0,Clinical,399.0,411.7142857142857,-0.009925558312655,clinical,,,,,,0.0893216924110141,,,
2025-10-08,GA,COVID,419.0,100000.0,Clinical,419.0,412.8571428571428,0.050125313283208,clinical,,,,,,0.09379897022610253,,,
2025-10-09,GA,COVID,403.0,100000.0,Clinical,403.0,409.7142857142857,-0.0381861575178997,clinical,,,,,,0.09021714797403178,,,
2025-10-10,GA,COVID,376.0,100000.0,Clinical,376.0,409.8571428571428,-0.0669975186104218,clinical,,,,,,0.08417282292366242,,,
2025-10-11,GA,COVID,400.0,100000.0,Clinical,400.0,403.8571428571428,0.0638297872340425,clinical,,,,,,0.08954555630176853,,,
2025-10-12,GA,COVID,420.0,100000.0,Clinical,420.0,402.8571428571428,0.05,clinical,,,,,,0.09402283411685695,,,
2025-10-13,GA,COVID,394.0,100000.0,Clinical,394.0,401.57142857142856,-0.0619047619047619,clinical,,,,,,0.088202372957242,,,
2025-10-14,GA,COVID,405.0,100000.0,Clinical,405.0,402.4285714285714,0.0279187817258883,clinical,,,,,,0.09066487575554064,,,
2025-10-15,GA,COVID,435.0,100000.0,Clinical,435.0,404.7142857142857,0.0740740740740741,clinical,,,,,,0.09738079247817327,,,
2025-10-16,GA,COVID,401.0,100000.0,Clinical,401.0,404.4285714285714,-0.0781609195402298,clinical,,,,,,0.08976942019252294,,,
2025-10-17,GA,COVID,410.0,100000.0,Clinical,410.00000000000006,409.2857142857143,0.0224438902743142,clinical,,,,,,0.09178419520931273,,,
2025-10-18,GA,COVID,426.0,100000.0,Clinical,426.0,413.0,0.0390243902439024,clinical,,,,,,0.09536601746138348,,,
2025-10-19,GA,COVID,424.0,100000.0,Clinical,424.0,413.57142857142856,-0.0046948356807511,clinical,,,,,,0.09491828967987463,,,
2025-10-20,GA,COVID,439.0,100000.0,Clinical,439.0,420.0,0.0353773584905661,clinical,,,,,,0.09827624804119095,,,
2025-10-21,GA,COVID,436.0,100000.0,Clinical,436.0,424.4285714285714,-0.0068337129840546,clinical,,,,,,0.09760465636892769,,,
2025-10-22,GA,COVID,433.0,100000.0,Clinical,433.0,424.1428571428572,-0.0068807339449541,clinical,,,,,,0.09693306469666443,,,
2025-10-23,GA,COVID,394.0,100000.0,Clinical,394.0,423.1428571428572,-0.090069284064665,clinical,,,,,,0.088202372957242,,,
2025-10-24,GA,COVID,437.0,100000.0,Clinical,437.0,427.0,0.1091370558375635,clinical,,,,,,0.09782852025968211,,,
2025-10-25,GA,COVID,429.0,100000.0,Clinical,429.00000000000006,427.4285714285714,-0.0183066361556064,clinical,,,,,,0.09603760913364674,,,
2025-10-26,GA,COVID,438.0,100000.0,Clinical,438.0,429.4285714285714,0.020979020979021,clinical,,,,,,0.09805238415043653,,,
2025-10-27,GA,COVID,426.0,100000.0,Clinical,426.0,427.57142857142856,-0.0273972602739726,clinical,,,,,,0.09536601746138348,,,
2025-10-28,GA,COVID,417.0,100000.0,Clinical,417.0,424.8571428571428,-0.0211267605633802,clinical,,,,,,0.09335124244459368,,,
2025-10-29,GA,COVID,455.0,100000.0,Clinical,455.0,428.0,0.091127098321343,clinical,,,,,,0.1018580702932617,,,
2025-10-30,GA,COVID,430.0,100000.0,Clinical,430.0,433.1428571428572,-0.0549450549450549,clinical,,,,,,0.09626147302440116,,,
2025-10-31,GA,COVID,446.0,100000.0,Clinical,446.00000000000006,434.4285714285714,0.0372093023255815,clinical,,,,,,0.0998432952764719,,,
2025-11-01,GA,COVID,443.0,100000.0,Clinical,443.0,436.4285714285714,-0.0067264573991031,clinical,,,,,,0.09917170360420864,,,
2025-11-02,GA,COVID,467.0,100000.0,Clinical,467.0,440.57142857142856,0.054176072234763,clinical,,,,,,0.10454443698231475,,,
2025-11-03,GA,COVID,419.0,100000.0,Clinical,419.0,439.57142857142856,-0.1027837259100642,clinical,,,,,,0.09379897022610253,,,
2025-11-04,GA,COVID,440.0,100000.0,Clinical,440.0,442.8571428571428,0.0501193317422434,clinical,,,,,,0.09850011193194538,,,
2025-11-05,GA,COVID,477.0,100000.0,Clinical,477.0,446.0,0.084090909090909,clinical,,,,,,0.10678307588985897,,,
2025-11-06,GA,COVID,467.0,100000.0,Clinical,467.0,451.2857142857143,-0.0209643605870021,clinical,,,,,,0.10454443698231475,,,
2025-11-07,GA,COVID,451.0,100000.0,Clinical,451.0,452.0,-0.0342612419700214,clinical,,,,,,0.10096261473024401,,,
2025-11-08,GA,COVID,472.0,100000.0,Clinical,472.0,456.1428571428572,0.0465631929046563,clinical,,,,,,0.10566375643608686,,,
2025-11-09,GA,COVID,551.0,100000.0,Clinical,551.0,468.1428571428572,0.1673728813559323,clinical,,,,,,0.12334900380568614,,,
2025-11-10,GA,COVID,490.0,100000.0,Clinical,490.0,478.2857142857143,-0.1107078039927405,clinical,,,,,,0.10969330646966645,,,
2025-11-11,GA,COVID,492.0,100000.0,Clinical,492.0,485.7142857142857,0.0040816326530612,clinical,,,,,,0.11014103425117529,,,
2025-11-12,GA,COVID,495.0,100000.0,Clinical,495.00000000000006,488.2857142857143,0.0060975609756097,clinical,,,,,,0.11081262592343855,,,
2025-11-13,GA,COVID,502.0,100000.0,Clinical,502.0,493.2857142857143,0.0141414141414142,clinical,,,,,,0.1123796731587195,,,
2025-11-14,GA,COVID,527.0,100000.0,Clinical,527.0,504.1428571428572,0.0498007968127489,clinical,,,,,,0.11797627042758004,,,
2025-11-15,GA,COVID,481.0,100000.0,Clinical,481.0,505.4285714285714,-0.0872865275142315,clinical,,,,,,0.10767853145287665,,,
2025-11-16,GA,COVID,533.0,100000.0,Clinical,533.0,502.8571428571428,0.1081081081081081,clinical,,,,,,0.11931945377210657,,,
2025-11-17,GA,COVID,497.0,100000.0,Clinical,497.0,503.8571428571428,-0.0675422138836773,clinical,,,,,,0.1112603537049474,,,
2025-11-18,GA,COVID,514.0,100000.0,Clinical,514.0,507.0,0.0342052313883298,clinical,,,,,,0.11506603984777256,,,
2025-11-19,GA,COVID,523.0,100000.0,Clinical,523.0,511.0,0.017509727626459,clinical,,,,,,0.11708081486456234,,,
2025-11-20,GA,COVID,548.0,100000.0,Clinical,548.0,517.5714285714286,0.0478011472275334,clinical,,,,,,0.12267741213342288,,,
2025-11-21,GA,COVID,518.0,100000.0,Clinical,518.0,516.2857142857143,-0.0547445255474452,clinical,,,,,,0.11596149541079023,,,
2025-11-22,GA,COVID,499.0,100000.0,Clinical,499.0,518.8571428571429,-0.0366795366795367,clinical,,,,,,0.11170808148645624,,,
2025-11-23,GA,COVID,566.0,100000.0,Clinical,566.0,523.5714285714286,0.1342685370741483,clinical,,,,,,0.12670696216700247,,,
2025-11-24,GA,COVID,515.0,100000.0,Clinical,515.0,526.1428571428571,-0.0901060070671377,clinical,,,,,,0.11528990373852697,,,
2025-07-28,GA,GASTROINTESTINAL,910.0,100000.0,Clinical,910.0,910.0,,clinical,,,,,,0.2037161405865234,,,
2025-07-29,GA,GASTROINTESTINAL,934.0,100000.0,Clinical,934.0,922.0,0.0263736263736262,clinical,,,,,,0.2090888739646295,,,
2025-07-30,GA,GASTROINTESTINAL,902.0,100000.0,Clinical,902.0,915.3333333333334,-0.0342612419700214,clinical,,,,,,0.20192522946048802,,,
2025-07-31,GA,GASTROINTESTINAL,939.0,100000.0,Clinical,939.0,921.25,0.0410199556541019,clinical,,,,,,0.2102081934184016,,,
2025-08-01,GA,GASTROINTESTINAL,882.0,100000.0,Clinical,882.0,913.4,-0.060702875399361,clinical,,,,,,0.1974479516453996,,,
2025-08-02,GA,GASTROINTESTINAL,905.0,100000.0,Clinical,905.0,912.0,0.026077097505669,clinical,,,,,,0.2025968211327513,,,
2025-08-03,GA,GASTROINTESTINAL,889.0,100000.0,Clinical,889.0,908.7142857142856,-0.0176795580110497,clinical,,,,,,0.19901499888068055,,,
2025-08-04,GA,GASTROINTESTINAL,897.0,100000.0,Clinical,897.0,906.8571428571428,0.0089988751406073,clinical,,,,,,0.2008059100067159,,,
2025-08-05,GA,GASTROINTESTINAL,815.0,100000.0,Clinical,814.9999999999999,889.8571428571429,-0.0914158305462653,clinical,,,,,,0.18244907096485338,,,
2025-08-06,GA,GASTROINTESTINAL,826.0,100000.0,Clinical,826.0,879.0,0.0134969325153373,clinical,,,,,,0.184911573763152,,,
2025-08-07,GA,GASTROINTESTINAL,852.0,100000.0,Clinical,852.0,866.5714285714286,0.0314769975786926,clinical,,,,,,0.19073203492276697,,,
2025-08-08,GA,GASTROINTESTINAL,816.0,100000.0,Clinical,816.0000000000001,857.1428571428571,-0.0422535211267606,clinical,,,,,,0.1826729348556078,,,
2025-08-09,GA,GASTROINTESTINAL,868.0,100000.0,Clinical,868.0,851.8571428571429,0.0637254901960784,clinical,,,,,,0.1943138571748377,,,
2025-08-10,GA,GASTROINTESTINAL,819.0,100000.0,Clinical,818.9999999999999,841.8571428571429,-0.0564516129032257,clinical,,,,,,0.18334452652787106,,,
2025-08-11,GA,GASTROINTESTINAL,814.0,100000.0,Clinical,814.0,830.0,-0.006105006105006,clinical,,,,,,0.18222520707409895,,,
2025-08-12,GA,GASTROINTESTINAL,776.0,100000.0,Clinical,776.0,824.4285714285714,-0.0466830466830466,clinical,,,,,,0.17371837922543093,,,
2025-08-13,GA,GASTROINTESTINAL,834.0,100000.0,Clinical,834.0,825.5714285714286,0.074742268041237,clinical,,,,,,0.18670248488918736,,,
2025-08-14,GA,GASTROINTESTINAL,812.0,100000.0,Clinical,812.0,819.8571428571429,-0.0263788968824939,clinical,,,,,,0.1817774792925901,,,
2025-08-15,GA,GASTROINTESTINAL,783.0,100000.0,Clinical,783.0,815.1428571428571,-0.0357142857142857,clinical,,,,,,0.17528542646071188,,,
2025-08-16,GA,GASTROINTESTINAL,810.0,100000.0,Clinical,810.0,806.8571428571429,0.0344827586206897,clinical,,,,,,0.18132975151108127,,,
2025-08-17,GA,GASTROINTESTINAL,771.0,100000.0,Clinical,771.0,800.0,-0.0481481481481481,clinical,,,,,,0.17259905977165882,,,
2025-08-18,GA,GASTROINTESTINAL,785.0,100000.0,Clinical,784.9999999999999,795.8571428571429,0.0181582360570686,clinical,,,,,,0.17573315424222072,,,
2025-08-19,GA,GASTROINTESTINAL,804.0,100000.0,Clinical,804.0,799.8571428571429,0.0242038216560509,clinical,,,,,,0.17998656816655473,,,
2025-08-20,GA,GASTROINTESTINAL,716.0,100000.0,Clinical,716.0,783.0,-0.1094527363184079,clinical,,,,,,0.16028654578016566,,,
2025-08-21,GA,GASTROINTESTINAL,777.0,100000.0,Clinical,777.0,778.0,0.085195530726257,clinical,,,,,,0.17394224311618536,,,
2025-08-22,GA,GASTROINTESTINAL,752.0,100000.0,Clinical,752.0,773.5714285714286,-0.0321750321750321,clinical,,,,,,0.16834564584732484,,,
2025-08-23,GA,GASTROINTESTINAL,691.0,100000.0,Clinical,691.0,756.5714285714286,-0.0811170212765957,clinical,,,,,,0.15468994851130513,,,
2025-08-24,GA,GASTROINTESTINAL,788.0,100000.0,Clinical,788.0,759.0,0.1403762662807526,clinical,,,,,,0.176404745914484,,,
2025-08-25,GA,GASTROINTESTINAL,676.0,100000.0,Clinical,676.0,743.4285714285714,-0.1421319796954314,clinical,,,,,,0.1513319901499888,,,
2025-08-26,GA,GASTROINTESTINAL,709.0,100000.0,Clinical,709.0,729.8571428571429,0.0488165680473373,clinical,,,,,,0.1587194985448847,,,
2025-08-27,GA,GASTROINTESTINAL,707.0,100000.0,Clinical,707.0,728.5714285714286,-0.002820874471086,clinical,,,,,,0.15827177076337587,,,
